"","ID","Question","Response","PostValue"
"1789","4802","Q12","it has half the volume of the original block",1
"1790","4803","Q12","it has the same volume as the original block",0
"1791","4805","Q12","it has twice the volume of the original block",0
"1792","4806","Q12","it has the same volume as the original block",0
"1793","4807","Q12","it has twice the volume of the original block",0
"1794","4813","Q12","it has half the volume of the original block",1
"1795","4814","Q12","it has the same volume as the original block",0
"1796","4815","Q12","it has the same volume as the original block",0
"1797","4816","Q12","it has half the volume of the original block",1
"1798","4817","Q12","it has twice the volume of the original block",0
"1799","4819","Q12","it has twice the volume of the original block",0
"1800","4821","Q12","it has half the volume of the original block",1
"1801","4822","Q12","it has half the volume of the original block",1
"1802","4824","Q12","it has half the volume of the original block",1
"1803","4825","Q12","it has the same volume as the original block",0
"1804","4826","Q12","it has the same volume as the original block",0
"1805","4828","Q12","it has half the volume of the original block",1
"1806","4829","Q12","it has half the volume of the original block",1
"1807","4830","Q12","it has half the volume of the original block",1
"1808","4831","Q12","it has half the volume of the original block",1
"1809","4832","Q12","it has half the volume of the original block",1
"1810","4833","Q12","it has twice the volume of the original block",0
"1811","4836","Q12","it has half the volume of the original block",1
"1812","4838","Q12","it has twice the volume of the original block",0
"1813","4839","Q12","it has half the volume of the original block",1
"1814","4841","Q12","it has half the volume of the original block",1
"1815","4845","Q12","it has half the volume of the original block",1
"1816","4846","Q12","it has half the volume of the original block",1
"1817","4848","Q12","it has half the volume of the original block",1
"1818","4850","Q12","it has half the volume of the original block",1
"1819","4855","Q12","it has the same volume as the original block",0
"1820","4860","Q12","it has twice the volume of the original block",0
"1821","4861","Q12","it has half the volume of the original block",1
"1822","4862","Q12","it has half the volume of the original block",1
"1823","4863","Q12","it has half the volume of the original block",1
"1824","4868","Q12","it has the same volume as the original block",0
"1825","4869","Q12","it has half the volume of the original block",1
"1826","4870","Q12","it has the same volume as the original block",0
"1827","4871","Q12","it has half the volume of the original block",1
"1828","4874","Q12","it has half the volume of the original block",1
"1829","4878","Q12","it has half the volume of the original block",1
"1830","4879","Q12","it has half the volume of the original block",1
"1831","4880","Q12","it has half the volume of the original block",1
"1832","4884","Q12","it has half the volume of the original block",1
"1833","4885","Q12","it has half the volume of the original block",1
"1834","4886","Q12","it has the same volume as the original block",0
"1835","4887","Q12","it has the same volume as the original block",0
"1836","4888","Q12","it has half the volume of the original block",1
"1837","4896","Q12","it has half the volume of the original block",1
"1838","4897","Q12","it has half the volume of the original block",1
"1839","4898","Q12","it has half the volume of the original block",1
"1840","4899","Q12","it has half the volume of the original block",1
"1841","4900","Q12","it has half the volume of the original block",1
"1842","4901","Q12","it has the same volume as the original block",0
"1843","4902","Q12","it has half the volume of the original block",1
"1844","4903","Q12","it has half the volume of the original block",1
"1845","4904","Q12","it has half the volume of the original block",1
"1846","4906","Q12","it has half the volume of the original block",1
"1847","4907","Q12","it has half the volume of the original block",1
"1848","4908","Q12","it has half the volume of the original block",1
"1849","4909","Q12","it has the same volume as the original block",0
"1850","4910","Q12","it has half the volume of the original block",1
"1851","4911","Q12","it has half the volume of the original block",1
"1852","4912","Q12","it has half the volume of the original block",1
"1853","4913","Q12","it has half the volume of the original block",1
"1854","4914","Q12","it has half the volume of the original block",1
"1855","4917","Q12","it has the same volume as the original block",0
"1856","4919","Q12","it has half the volume of the original block",1
"1857","4920","Q12","it has the same volume as the original block",0
"1858","4921","Q12","it has half the volume of the original block",1
"1859","4922","Q12","it has half the volume of the original block",1
"1860","4926","Q12","it has half the volume of the original block",1
"1861","4927","Q12","it has half the volume of the original block",1
"1862","5762","Q12","it has half the volume of the original block",1
"1863","8291","Q12","it has twice the volume of the original block",0
"1864","?","Q12","it has half the volume of the original block",1
"1865","4272A","Q12","it has half the volume of the original block",1
"1866","4279F","Q12","it has half the volume of the original block",1
"1867","4281F","Q12","it has half the volume of the original block",1
"1868","4293F","Q12","it has half the volume of the original block",1
"1869","4294F","Q12","it has half the volume of the original block",1
"1870","4310R","Q12","it has half the volume of the original block",1
"1871","4368F","Q12","Smaller than",0
"1872","4381R","Q12","it has half the volume of the original block",1
"1873","4408F","Q12","it has twice the volume of the original block",0
"1874","4419C","Q12","it has half the volume of the original block",1
"1875","4538F","Q12","it has half the volume of the original block",1
"1876","4571A","Q12","it has half the volume of the original block",1
"1877","459l","Q12","it has the same volume as the original block",0
"1878","4739B","Q12","it has half the volume of the original block",1
"1879","4755B","Q12","it has half the volume of the original block",1
"1880","4756B","Q12","it has the same volume as the original block",0
"1881","4760F","Q12","it has half the volume of the original block",1
"1882","4765F","Q12","it has half the volume of the original block",1
"1883","effe","Q12","it has half the volume of the original block",1
"1884","2919","Q13","Smaller than",0
"1885","4022","Q13","Smaller than",0
"1886","4219","Q13","Bigger than",0
"1887","4224","Q13","Bigger than",0
"1888","4229","Q13","Same as",1
"1889","4230","Q13","Same as",1
"1890","4232","Q13","Same as",1
"1891","4235","Q13","Same as",1
"1892","4236","Q13","Same as",1
"1893","4240","Q13","Smaller than",0
"1894","4241","Q13","Same as",1
"1895","4242","Q13","Smaller than",0
"1896","4243","Q13","Same as",1
"1897","4244","Q13","Smaller than",0
"1898","4245","Q13","Smaller than",0
"1899","4246","Q13","Same as",1
"1900","4247","Q13","Same as",1
"1901","4248","Q13","Same as",1
"1902","4249","Q13","Same as",1
"1903","4250","Q13","Same as",1
"1904","4251","Q13","Smaller than",0
"1905","4254","Q13","Smaller than",0
"1906","4257","Q13","Smaller than",0
"1907","4258","Q13","Smaller than",0
"1908","4259","Q13","Same as",1
"1909","4260","Q13","Bigger than",0
"1910","4261","Q13","Same as",1
"1911","4262","Q13","Bigger than",0
"1912","4264","Q13","Same as",1
"1913","4267","Q13","Smaller than",0
"1914","4268","Q13","Same as",1
"1915","4269","Q13","Same as",1
"1916","4271","Q13","Same as",1
"1917","4272","Q13","Same as",1
"1918","4273","Q13","Same as",1
"1919","4274","Q13","Same as",1
"1920","4275","Q13","Same as",1
"1921","4276","Q13","Same as",1
"1922","4277","Q13","Bigger than",0
"1923","4278","Q13","Same as",1
"1924","4279","Q13","Same as",1
"1925","4281","Q13","Same as",1
"1926","4282","Q13","Bigger than",0
"1927","4283","Q13","Smaller than",0
"1928","4284","Q13","Smaller than",0
"1929","4285","Q13","Same as",1
"1930","4286","Q13","Same as",1
"1931","4287","Q13","Smaller than",0
"1932","4288","Q13","Same as",1
"1933","4289","Q13","Smaller than",0
"1934","4290","Q13","Same as",1
"1935","4291","Q13","Same as",1
"1936","4293","Q13","Same as",1
"1937","4294","Q13","Same as",1
"1938","4295","Q13","Same as",1
"1939","4297","Q13","Smaller than",0
"1940","4299","Q13","Bigger than",0
"1941","4300","Q13","Smaller than",0
"1942","4301","Q13","Smaller than",0
"1943","4302","Q13","Same as",1
"1944","4304","Q13","Same as",1
"1945","4305","Q13","Smaller than",0
"1946","4306","Q13","Smaller than",0
"1947","4309","Q13","Same as",1
"1948","4310","Q13","Same as",1
"1949","4313","Q13","Smaller than",0
"1950","4314","Q13","Same as",1
"1951","4315","Q13","Same as",1
"1952","4316","Q13","Smaller than",0
"1953","4318","Q13","Same as",1
"1954","4319","Q13","Same as",1
"1955","4321","Q13","Same as",1
"1956","4322","Q13","Same as",1
"1957","4323","Q13","Same as",1
"1958","4324","Q13","Same as",1
"1959","4326","Q13","Same as",1
"1960","4327","Q13","Same as",1
"1961","4328","Q13","Same as",1
"1962","4333","Q13","Same as",1
"1963","4334","Q13","Same as",1
"1964","4335","Q13","Smaller than",0
"1965","4339","Q13","Bigger than",0
"1966","4341","Q13","Same as",1
"1967","4342","Q13","Same as",1
"1968","4343","Q13","Smaller than",0
"1969","4344","Q13","Same as",1
"1970","4347","Q13","Same as",1
"1971","4348","Q13","Smaller than",0
"1972","4350","Q13","Same as",1
"1973","4353","Q13","Same as",1
"1974","4355","Q13","Same as",1
"1975","4356","Q13","Smaller than",0
"1976","4357","Q13","Bigger than",0
"1977","4359","Q13","Same as",1
"1978","4360","Q13","Smaller than",0
"1979","4362","Q13","Smaller than",0
"1980","4363","Q13","Same as",1
"1981","4364","Q13","Same as",1
"1982","4367","Q13","Same as",1
"1983","4368","Q13","Smaller than",0
"1984","4371","Q13","Smaller than",0
"1985","4372","Q13","Same as",1
"1986","4373","Q13","Same as",1
"1987","4374","Q13","Same as",1
"1988","4376","Q13","Smaller than",0
"1989","4377","Q13","Smaller than",0
"1990","4378","Q13","Bigger than",0
"1991","4379","Q13","Smaller than",0
"1992","4380","Q13","Bigger than",0
"1993","4382","Q13","Smaller than",0
"1994","4383","Q13","Smaller than",0
"1995","4384","Q13","Same as",1
"1996","4390","Q13","Same as",1
"1997","4391","Q13","Bigger than",0
"1998","4394","Q13","Same as",1
"1999","4396","Q13","Smaller than",0
"2000","4397","Q13","Same as",1
"2001","4400","Q13","Smaller than",0
"2002","4404","Q13","Same as",1
"2003","4406","Q13","Same as",1
"2004","4407","Q13","Smaller than",0
"2005","4408","Q13","Same as",1
"2006","4410","Q13","Same as",1
"2007","4411","Q13","Same as",1
"2008","4413","Q13","Same as",1
"2009","4415","Q13","Smaller than",0
"2010","4417","Q13","Same as",1
"2011","4418","Q13","Bigger than",0
"2012","4419","Q13","Smaller than",0
"2013","4421","Q13","Bigger than",0
"2014","4422","Q13","Smaller than",0
"2015","4423","Q13","Same as",1
"2016","4426","Q13","Same as",1
"2017","4428","Q13","Same as",1
"2018","4429","Q13","Same as",1
"2019","4430","Q13","Bigger than",0
"2020","4431","Q13","Bigger than",0
"2021","4432","Q13","Same as",1
"2022","4433","Q13","Same as",1
"2023","4435","Q13","Same as",1
"2024","4436","Q13","Smaller than",0
"2025","4437","Q13","Same as",1
"2026","4440","Q13","Smaller than",0
"2027","4447","Q13","Bigger than",0
"2028","4448","Q13","Same as",1
"2029","4449","Q13","Same as",1
"2030","4450","Q13","Same as",1
