"","ID","Question","Response.x","PreValue","Response.y","PostValue"
"1108","4535","Q11","Same as",1,"Smaller than",0
"1109","4540","Q11","Same as",1,"Same as",1
"1110","4549","Q11","Smaller than",0,"Bigger than",0
"1111","4568","Q11","Bigger than",0,"Bigger than",0
"1112","4543","Q11","Bigger than",0,"Smaller than",0
"1113","4574","Q11","Bigger than",0,"Bigger than",0
"1114","4559","Q11","Bigger than",0,"Same as",1
"1115","4531","Q11","Smaller than",0,"Smaller than",0
"1116","4545","Q11","Bigger than",0,"Same as",1
"1117","4533","Q11","Smaller than",0,"Same as",1
"1118","4374","Q11","Same as",1,"Same as",1
"1119","4314","Q11","Same as",1,"Same as",1
"1120","4305","Q11","Smaller than",0,"Smaller than",0
"1121","4281","Q11","Same as",1,"Same as",1
"1122","4316","Q11","Bigger than",0,"Smaller than",0
"1123","4372","Q11","Bigger than",0,"Bigger than",0
"1124","4310","Q11","Bigger than",0,"Same as",1
"1125","4371","Q11","Same as",1,"Smaller than",0
"1126","4295","Q11","Same as",1,"Same as",1
"1127","4602","Q11","Smaller than",0,"Smaller than",0
"1128","4626","Q11","Same as",1,"Smaller than",0
"1129","4589","Q11","Same as",1,"Same as",1
"1130","4586","Q11","Smaller than",0,"Smaller than",0
"1131","4627","Q11","Smaller than",0,"Bigger than",0
"1132","4608","Q11","Smaller than",0,"Smaller than",0
"1133","4599","Q11","Smaller than",0,"Smaller than",0
"1134","4610","Q11","Bigger than",0,"Bigger than",0
"1135","4609","Q11","Smaller than",0,"Smaller than",0
"1136","4607","Q11","Smaller than",0,"Same as",1
"1137","4578","Q11","Smaller than",0,"Bigger than",0
"1138","4617","Q11","Smaller than",0,"Same as",1
"1139","4585","Q11","Smaller than",0,"Smaller than",0
"1140","4616","Q11","Bigger than",0,"Smaller than",0
"1141","4619","Q11","Smaller than",0,"Smaller than",0
"1142","4592","Q11","Same as",1,"Same as",1
"1143","4598","Q11","Smaller than",0,"Smaller than",0
"1144","4419","Q11","Same as",1,"Smaller than",0
"1145","4686","Q11","Smaller than",0,"Smaller than",0
"1146","4656","Q11","Same as",1,"Smaller than",0
"1147","4668","Q11","Same as",1,"Same as",1
"1148","4297","Q11","Smaller than",0,"Smaller than",0
"1149","4712","Q11","Bigger than",0,"Same as",1
"1150","4702","Q11","Bigger than",0,"Smaller than",0
"1151","4693","Q11","Smaller than",0,"Smaller than",0
"1152","4704","Q11","Smaller than",0,"Same as",1
"1153","4771","Q11","Bigger than",0,"Smaller than",0
"1154","4697","Q11","Smaller than",0,"Same as",1
"1155","4717","Q11","Same as",1,"Same as",1
"1156","4723","Q11","Same as",1,"Same as",1
"1157","4716","Q11","Smaller than",0,"Same as",1
"1158","4730","Q11","Same as",1,"Same as",1
"1159","4725","Q11","Same as",1,"Same as",1
"1160","4720","Q11","Smaller than",0,"Same as",1
"1161","4606","Q11","Smaller than",0,"Same as",1
"1162","4727","Q11","Smaller than",0,"Same as",1
"1163","4722","Q11","Smaller than",0,"Smaller than",0
"1164","4737","Q11","Bigger than",0,"Same as",1
"1165","4768","Q11","Same as",1,"Same as",1
"1166","4762","Q11","Smaller than",0,"Smaller than",0
"1167","4764","Q11","Same as",1,"Smaller than",0
"1168","4758","Q11","Smaller than",0,"Same as",1
"1169","4761","Q11","Smaller than",0,"Same as",1
"1170","4756B","Q11","Same as",1,"Same as",1
"1171","4755B","Q11","Smaller than",0,"Same as",1
"1172","4710","Q11","Bigger than",0,"Smaller than",0
"1173","4746","Q11","Bigger than",0,"Same as",1
"1174","4739","Q11","Smaller than",0,"Bigger than",0
"1175","4754","Q11","Bigger than",0,"Same as",1
"1176","4755","Q11","Smaller than",0,"Same as",1
"1177","4748","Q11","Same as",1,"Smaller than",0
"1178","4753","Q11","Smaller than",0,"Same as",1
"1179","4743","Q11","Smaller than",0,"Smaller than",0
"1180","4760","Q11","Smaller than",0,"Same as",1
"1181","4767","Q11","Smaller than",0,"Same as",1
"1182","4778","Q11","Same as",1,"Bigger than",0
"1183","4777","Q11","Smaller than",0,"Same as",1
"1184","4763","Q11","Smaller than",0,"Smaller than",0
"1185","4768","Q11","Smaller than",0,"Same as",1
"1186","4773","Q11","Smaller than",0,"Same as",1
"1187","4765","Q11","Smaller than",0,"Same as",1
"1188","4764","Q11","Same as",1,"Smaller than",0
"1189","4770","Q11","Smaller than",0,"Smaller than",0
"1190","4775","Q11","Smaller than",0,"Bigger than",0
